mid,desktop,mobile,pageview,room_1,room_2,room_3,tag_1,tag_2,tag_3,tag_4,tag_5
2303245,35,106,141,tvshow,pantip,mbk,ละครโทรทัศน์,3 HD (BEC),BEC (ช่อง 3),7 HD,เส้นสนกลรัก (My Hero วีรบุรุษสุดที่รัก)
4615392,43,0,43,bangrak,siam,wahkor,ความรักวัยรุ่น,ปัญหาความรัก,ชีวิตวัยรุ่น,ประสบการณ์ชีวิตคู่,ปัญหาวัยรุ่น
710594,410,0,410,camera,isolate,blueplanet,BNK48,กล้องถ่ายรูป,อุปกรณ์กล้อง,ช่างภาพ,กล้องดิจิตอล
197946,134,2,136,sinthorn,tvshow,korea,หุ้น,การลงทุน,ซีรีส์เกาหลี,ซีรีส์,นักแสดงเกาหลี
146062,133,0,133,home,ratchada,social,บ้าน,ปัญหาชีวิต,เครื่องใช้ไฟฟ้า,รถยนต์,คอนโดมิเนียม
332750,114,7,121,supachalasai,tvshow,siliconvalley,กอล์ฟ,ฟุตบอล,ฟุตบอลต่างประเทศ,ฟุตบอลโลก 2018,วอลเลย์บอล
4274502,5,316,321,korea,wahkor,chalermthai,K-POP,นักร้องนักดนตรีเกาหลี,ภาพยนตร์ต่างประเทศ,ภาพยนตร์,วิทยาศาสตร์
4565054,236,7,243,siam,siliconvalley,social,ปัญหาวัยรุ่น,ชีวิตวัยรุ่น,ปัญหาชีวิต,คอมพิวเตอร์,การเรียน
521370,76,0,76,sinthorn,silom,social,การเงิน,มนุษย์เงินเดือน,เศรษฐกิจ,ปัญหาสังคม,ปัญหาชีวิต
392661,117,0,117,tvshow,social,food,อาตี๋ของผม (ซีรีส์),ซีรีส์ไทย,one HD (GMM),ปัญหาสังคม,สถานีโทรทัศน์
677663,268,0,268,ratchada,mbk,home,รถยนต์,โทรศัพท์มือถือ,truemove H,สมาร์ทโฟน,สินเชื่อรถยนต์
2808338,450,16,466,cartoon,supachalasai,tvshow,การ์ตูนญี่ปุ่น,BNK48,Produce 48 (รายการโทรทัศน์),นินจาคาถาโอ้โฮเฮะ Naruto Shippuden,ถ้ำหลวง ขุนน้ำนางนอน
181297,55,240,295,sinthorn,social,lumpini,หุ้น,การลงทุน,Value Investment,ตลาดหลักทรัพย์,Fundamental Analysis
649580,39,0,39,supachalasai,tvshow,isolate,กอล์ฟ,BNK48,The Star,Academy Fantasia,ถกลเกียรติ วีรวรรณ (บอย)
3922644,86,16,102,bangrak,siam,social,ปัญหาความรัก,ความรักวัยทำงาน,ความรักวัยรุ่น,ศาลาคนเศร้า,ศาลาคนโสด
3045155,300,0,300,tvshow,food,blueplanet,7 HD,รายการข่าว,ถ้ำหลวง ขุนน้ำนางนอน,ละครโทรทัศน์,3 HD (BEC)
4670611,37,1,38,blueplanet,region,gallery,เที่ยวไทย,จังหวัดนครศรีธรรมราช,ภาคใต้,เที่ยวทะเล,สถานที่ท่องเที่ยวในประเทศ
340837,116,0,116,blueplanet,library,tvshow,Backpack,หน้าต่างโลก,สายการบิน,สนามบิน,เที่ยวต่างประเทศ
4544276,80,0,80,religious,horoscope,lumpini,ศาสนาพุทธ,ปฏิบัติธรรม,พระไตรปิฎก,มหาสติปัฏฐาน 4,อานาปานสติ
1950635,6,253,259,supachalasai,social,lumpini,ฟุตบอล,ฟุตบอลต่างประเทศ,ฟุตบอลไทย,นักฟุตบอล,ฟุตบอลโลก 2018
3865853,0,125,125,tvshow,home,food,ละครโทรทัศน์,one HD (GMM),เมีย2018 (ละคร),น้ำทิพย์ จงรัชตวิบูลย์ (บี),นักแสดง
3396675,64,0,64,sinthorn,tvshow,chalermthai,ธนาคาร,การเงิน,มนุษย์เงินเดือน,บัตรเครดิต,ภาพยนตร์
1862387,378,0,378,siam,siliconvalley,bangrak,หาเพื่อน,ศาลาคนโสด,ความรักวัยรุ่น,คอมพิวเตอร์,ชิ้นส่วนคอมพิวเตอร์
3363719,325,0,325,sinthorn,silom,social,หุ้น,TFEX (Thailand Future Exchange),การลงทุน,Technical Analysis,Value Investment
4343245,46,34,80,sinthorn,supachalasai,social,หุ้น,ฟุตบอล,ฟุตบอลต่างประเทศ,การลงทุน,ฟุตบอลโลก 2018
3864762,70,231,301,isolate,chalermkrung,tvshow,BNK48,นักร้องนักดนตรีหญิง,นักร้องนักดนตรีไทย,AKB48,นักร้องนักดนตรี
4345846,0,61,61,supachalasai,sinthorn,siam,ฟุตบอลไทย,สโมสรฟุตบอลไทย,ไทยพรีเมียร์ลีก,เศรษฐกิจ,สนามฟุตบอล
762640,129,3,132,korea,pantip,tvshow,K-POP,นักร้องนักดนตรีเกาหลี,S．M． Entertainment,เพลงเกาหลี,SHAUN (นักร้องนักดนตรี)
4013018,52,0,52,cartoon,isolate,chalermthai,ดราก้อนบอล,ดราก้อนบอล Z,การ์ตูนญี่ปุ่น,อนิเมะ,Dragon Ball Z: Resurrection of F
4301616,0,174,174,tvshow,sinthorn,social,เศรษฐกิจ,หุ้น,รายการข่าว,จิตอาสา,อาหาร
4346728,0,199,199,tvshow,region,social,ถ้ำหลวง ขุนน้ำนางนอน,รายการข่าว,ละครโทรทัศน์,one HD (GMM),3 HD (BEC)
3344432,99,0,99,religious,social,horoscope,ศาสนาพุทธ,ศาสนา,ปฏิบัติธรรม,พระไตรปิฎก,มหาสติปัฏฐาน 4
4516252,0,50,50,home,siliconvalley,silom,เครื่องใช้ไฟฟ้า,มนุษย์เงินเดือน,เครื่องครัว,งานแสดงและจำหน่ายสินค้าไอที,สุขภาพกาย
3952371,196,0,196,sinthorn,silom,social,หุ้น,บัตรเครดิต,ธนาคาร,การลงทุน,KTC (หุ้น)
587900,0,130,130,tvshow,wahkor,region,รายการข่าว,ถ้ำหลวง ขุนน้ำนางนอน,วิทยาศาสตร์,จังหวัดเชียงราย,ข่าวออนไลน์
665444,22,0,22,tvshow,home,,เรตติ้งละคร,3 HD (BEC),บ้าน,รีโนเวทบ้าน,ตกแต่งบ้าน
1084221,0,101,101,bangrak,social,pantip,วิธีการใช้งานพันทิป,ปัญหาความรัก,ปัญหาชีวิต,แต่งเรื่องสั้น,ปัญหาสังคม
641048,0,276,276,tvshow,pantip,social,เกมเสน่หา (ละคร),จิรายุ ตั้งศรีสุข (เจมส์),ละครโทรทัศน์,BEC (ช่อง 3),ณฐพร เตมีรักษ์ (แต้ว)
4458702,166,0,166,writer,library,theoldsiam,แต่งนิยาย,นิยายออนไลน์,นวนิยายอิงประวัติศาสตร์,เรื่องเล่าจากผู้สูงอายุ,แต่งกลอน
772893,145,18,163,tvshow,bangrak,siam,ปัญหาความรัก,ปัญหาวัยรุ่น,ชีวิตวัยรุ่น,นักแสดง,ปัญหาชีวิต
242903,180,0,180,siliconvalley,mbk,ratchada,คอมพิวเตอร์,ซอฟต์แวร์,ฮาร์ดแวร์,คอมมือใหม่,อินเทอร์เน็ต
4009755,32,97,129,tvshow,korea,social,ละครโทรทัศน์,รายการข่าว,7 HD,นักแสดง,รายการโทรทัศน์
278580,45,0,45,silom,wahkor,social,มนุษย์เงินเดือน,วิศวกรรมศาสตร์,ทรัพยากรบุคคล,ปัญหาชีวิต,บัญชี
343405,77,0,77,sinthorn,mbk,social,หุ้น,การเงิน,Huawei Smartphone,สมาร์ทโฟน,โทรศัพท์มือถือ
4673145,29,0,29,sinthorn,siam,silom,การลงทุน,เงินตราต่างประเทศ,หุ้น,การเงิน,TF (หุ้น)
257004,108,0,108,home,food,lumpini,บ้าน,อาหาร,ร้านอาหาร,ตกแต่งบ้าน,อาหารไทย
268504,39,40,79,supachalasai,tvshow,wahkor,วอลเลย์บอล,ถ้ำหลวง ขุนน้ำนางนอน,เกมเสน่หา (ละคร),รายการข่าว,จิรายุ ตั้งศรีสุข (เจมส์)
106538,245,130,375,korea,tvshow,chalermkrung,K-POP,นักร้องนักดนตรีเกาหลี,BLACKPINK,YG Entertainment,เพลงเกาหลี
622987,0,12,12,wahkor,tvshow,blueplanet,ฟิสิกส์,คณิตศาสตร์,สอบ ก．พ．,กฎหมายชาวบ้าน,สนามบิน
292654,274,0,274,ratchada,religious,supachalasai,รถยนต์,ศาสนาพุทธ,ปฏิบัติธรรม,Honda (รถยนต์),ดูแลรักษารถยนต์
